subset,sex,length,diameter,height,weight_whole,weight_shucked,weight_viscera,weight_shell,rings,price
train,M,0.6499304224754087,0.4851050512779585,0.1395273687887671,1.1746445688880824,0.4754625195427823,0.2435891382686622,0.2142401322761816,8.0,19.88513885545131
train,F,0.6348930474687987,0.514517933,0.1903274866708714,1.3708790713631414,0.5060993405915095,0.3058191339870375,0.4497016626286416,10.0,26.87391197600176
train,F,0.604980329,0.4747378649579797,0.1653679169541483,1.0567900863461632,0.4330142055114844,0.2208108433540789,0.3574348232595653,9.0,20.61713284557379
train,I,0.549955785,0.4149279173451982,0.149759354,0.7919218600690539,0.3539000400559821,0.1752086850915131,0.2358187532776376,10.0,6.366368750446918
train,I,0.4801607692243105,0.3348004397340148,0.125421101,0.5243736945216289,0.2452409729707255,0.1093655249611975,0.1447346877339868,7.0,4.095879700743408
train,M,0.3699958445762245,0.2805969020781363,0.1044768565975177,0.2336982537056803,0.090849496,0.058600991,0.074561587,9.0,3.124721321796553
train,M,0.5905986094491096,0.4646582691048624,0.1351994023741332,0.9897307289189388,0.4232990914568004,0.2000547960745489,0.280100476,8.0,14.667890860062228
train,M,0.4051808523903863,0.3042215545345211,0.1201745883371253,0.3187510263007795,0.1227747392142354,0.091233096,0.094224175,7.0,5.5471445189839805
train,F,0.6149392021123095,0.455313996,0.1355342091254329,1.0593437874297007,0.472721633,0.2627111372310792,0.2734395666887277,9.0,21.93345957857277
train,M,0.580496215,0.4546901160946199,0.1951313932677565,1.8598591413228085,0.944715926,0.4266672314444359,0.4417282538563461,9.0,27.356207938128428
train,I,0.2298900652123358,0.1803200143809474,0.049968845,0.063927442,0.021581179,0.013887922,0.019502739,5.0,0.1
test,I,0.3499264750205387,0.2499809900743405,0.1003557919709881,0.4017297241606346,0.1723370088694399,0.063221643,0.12560904,7.0,2.409090609359149
train,M,0.6702311426575822,0.5205511313057914,0.1899961393039273,1.6384046909637415,0.8105872409502386,0.3687457592268823,0.3914049098402016,9.0,25.19959189837872
train,I,0.5040775096079386,0.3793253655572273,0.1352690084113363,0.5387022259857813,0.2645680298688782,0.094283875,0.1650148883208404,9.0,5.414177254101437
train,M,0.5850103584227063,0.4498640521803351,0.180562916,0.7996743479832692,0.3353624660670697,0.1857266351016493,0.2370653650366378,8.0,10.647837522486668
train,I,0.2799104996855314,0.205095103,0.080264578,0.1263746256651684,0.05282537,0.038998565,0.042402442,9.0,1.0118662094026751
train,I,0.4247109575609715,0.3399803328537464,0.099698677,0.3704974790144316,0.1501091284870422,0.087032319,0.1153357208308507,8.0,4.886509561839066
train,I,0.4852087561668252,0.3654844873350709,0.1395840099737786,0.4480810856410332,0.1896224217841915,0.092503422,0.2299978801165814,8.0,4.367215544091636
train,I,0.6313543884855896,0.4645186523589361,0.1496338462270366,1.031567816968141,0.4262974168599353,0.2399593118216202,0.3247130294495074,11.0,9.678855019017355
train,I,0.3595131253038865,0.2604893086717734,0.090019794,0.178304396,0.064310746,0.036938521,0.074988506,7.0,0.7029498695926701
train,M,0.4101950503418336,0.2999508342575946,0.1002934456987572,0.3006449212328213,0.1242414501277645,0.068710661,0.090327163,9.0,4.721404202
train,F,0.4503194954021194,0.3447968559360599,0.119965765,0.4165980309277447,0.1663791778783912,0.094834913,0.134952031,9.0,9.111031143386358
train,F,0.4507654996203667,0.3548657659739532,0.1047558672150863,0.5218906018857218,0.2374804173072338,0.115732871,0.1447389427309845,8.0,9.433026444
train,M,0.5946912930726598,0.4594101661677082,0.1697178811304565,1.1293443998953807,0.5703762580602156,0.2559433315755487,0.2646491145035169,10.0,16.211175250123357
train,I,0.5898976570393252,0.4703215215661305,0.1448460018430479,0.9740647655512028,0.4533210879319576,0.235701546,0.2894817681753768,8.0,9.905475453061946
train,I,0.5551010030519171,0.4249021524352792,0.1290808321139278,0.6478633548414165,0.283326452,0.132826832,0.2105642941833772,8.0,7.206957667
train,M,0.4647670435803402,0.374644158,0.1094972355389334,0.5001171375441131,0.2100338739671508,0.1123332189241912,0.1501018920446718,8.0,5.667155575205271
train,F,0.5292916304515074,0.3853346464067096,0.1247719336529247,0.6691585944411724,0.2894752240187886,0.1511774079577332,0.1800809558424622,10.0,14.918719712549544
train,I,0.414873871,0.3241445821212943,0.1103899045675889,0.3163119050883898,0.1384574692827839,0.080088817,0.092632028,8.0,3.8259025565659055
train,I,0.3152443887060083,0.2448053918405836,0.084876587,0.1450639476769012,0.053207536,0.048293966,0.050306848,8.0,0.9454298016520888
train,M,0.6095911224361833,0.4847044943629981,0.1596709863017895,1.0142685236709947,0.5311934304442597,0.21218358,0.2417278177775407,8.0,16.126710639346864
train,I,0.5353682755786883,0.4498186585622425,0.1348443103291893,0.7275780506940043,0.2849703935909374,0.184359002,0.2641045163448827,9.0,6.304432242478314
train,M,0.5104139835385246,0.3997945934578279,0.1397501169237184,0.6900355906591257,0.2589929610307132,0.1505918216662869,0.2291203978813254,10.0,11.84627615506467
train,F,0.7802892726098946,0.6293956306272771,0.2146932615201664,2.657218321989896,1.4882551349430135,0.4991257235429405,0.5865070961690323,11.0,52.90178996856457
train,M,0.6393643062970357,0.5097025382699841,0.1702030239783318,1.3708597203206987,0.5669051452753765,0.3068293312923095,0.4088116975593529,10.0,21.410246421278128
train,F,0.7147096698181855,0.5645167963869462,0.180329293,1.789486117992161,0.8437996813485283,0.3531487676936178,0.5381236192155595,9.0,36.17509494427466
train,F,0.5559456984659299,0.4401332436278743,0.1547499845295684,1.016091412322393,0.4936771678885241,0.1857923384488171,0.2634763108347608,10.0,21.052956856750274
train,I,0.5801095162571014,0.4699983414817942,0.1514619819417589,0.9070899682206498,0.444383994,0.1851116638965936,0.2434446198263121,11.0,7.827584154374816
train,M,0.5753088360689548,0.4653065871793019,0.1502890012010969,1.0796414838275634,0.5950983442064979,0.2058997042357647,0.2379840540777023,9.0,16.02290948818983
train,F,0.6599773857960537,0.5291896264790987,0.1698783172601817,1.4314964407376625,0.6216465182785561,0.3087858851239327,0.3987704315526473,10.0,28.826819865014013
train,F,0.6299611027632251,0.4858173961207736,0.1854069507347124,1.1668356688535522,0.5476280713163109,0.2479866702280397,0.3400560261478757,10.0,24.35962838863382
train,M,0.7300080270290954,0.5748565457492182,0.2104117172308827,2.069021255440438,0.9284018360612656,0.4087471455593633,0.6430908552790691,11.0,30.992947148309472
train,I,0.5198339742932007,0.4148091813612238,0.1399722714574362,0.6371715458818381,0.3077733536078342,0.1338797871756344,0.1673706484348476,9.0,4.5983908597425724
train,F,0.6552554905998613,0.5100314263110091,0.1749848295203372,1.4149397232845022,0.5889566794965202,0.3717451110406049,0.3637875939388565,10.0,28.61061900282549
train,I,0.4944390547507553,0.3748422193584292,0.120167956,0.6136740167639885,0.2853258746727676,0.1360782430716808,0.1606510306048888,8.0,5.948545526624325
train,M,0.3751170932271055,0.3001373982134445,0.1000558136573113,0.246451175,0.1033180920725501,0.04791246,0.083459898,11.0,3.2083663407219354
train,I,0.2556173855673159,0.1853326037152436,0.059668619,0.092502588,0.039044639,0.020982363,0.025223493,6.0,1.276987762123288
train,I,0.5348119673690093,0.4197258183851577,0.1451401943899894,0.6886230748917112,0.2734814196825051,0.1515168995202023,0.2367163013968855,9.0,5.054794651300733
train,I,0.2155978327665984,0.1646282254941073,0.054392231,0.059007659,0.027142719,0.012099033,0.018867232,5.0,0.9321322078589432
train,I,0.3008441605866676,0.2198605215031164,0.064922088,0.1195321202257073,0.050711822,0.014795051,0.034863493,5.0,1.7672276367077089
train,F,0.6150427632123118,0.4752158426699648,0.1734477484682055,1.194098939,0.5593597691412201,0.259272073,0.3163483971304738,11.0,24.717620078240422
train,M,0.6999899169551276,0.5249504836930969,0.1750669169813586,1.7583876301409287,,0.3618735215362716,0.4706460361014784,,
train,F,0.5451264238420989,0.4147914084688617,0.2000325808848637,1.3575184176207409,0.567008453,0.3177590303724622,0.4028428087851103,10.0,27.25218515967168
train,F,0.4548041890730885,0.3659825193108262,0.1149603269024943,0.4299967386177356,0.1843832658917057,0.1085003465800673,0.1243609795792756,8.0,8.044004857829577
train,F,0.6343905064998553,0.5097003638296586,0.1705888282282838,1.2234948848997345,0.5322419669239965,0.2710732712975207,0.3537259633734654,9.0,24.275093286736485
train,M,0.4695247324669128,0.3703518268989522,0.1801121940838009,0.5103096327222222,0.1913237106320297,0.1287316754104782,0.1620824024882956,9.0,9.005029494965571
train,M,0.6001818848836649,0.4649076484639659,0.1649050370054721,1.0378203688737802,0.497420035,0.2207700674736089,0.2507293548497279,9.0,15.623885676860937
train,M,0.5154709917727477,0.3800280995211707,0.1354998756619097,0.6616243599033622,0.2874368961172661,0.2096089612142102,0.155601911,10.0,10.710729807244348
train,M,0.339898337,0.2549345020042381,0.09485144,0.2139092456416877,0.081097594,0.033271395,0.070281144,9.0,3.840034841571153
test,I,0.2701498106213898,0.1953934235653295,0.065342663,0.1069477927786055,0.047848034,0.022377801,0.028869568,5.0,2.351912033370536
train,F,0.5894783254757178,0.4646262040477271,0.1696358845205248,1.0420452409710643,0.4634173532975698,0.2400340295138694,0.2705376932725787,10.0,20.752900546171325
train,M,0.5352673282702877,0.4351122796821186,0.1493542834021117,0.7165213131704223,0.3474690642303126,0.1446996594347324,0.1943969217736217,9.0,10.63034908043913
train,I,0.3797765699332008,0.2745752809436554,0.094510527,0.1377330437052912,0.085609983,0.05840787,0.060398078,7.0,0.8340067761590735
train,F,0.5391953673041325,0.4246154270653776,0.1599945060285595,0.9460570133485156,0.3673717356861008,0.2007606571846381,0.2945543857656428,9.0,19.17972069163044
train,F,0.5752356910196332,0.4298721176512017,0.1546177654278093,0.7948597787284611,0.3482495286942906,0.1924764032621442,0.2196469764194029,9.0,18.028080141936965
train,I,0.3891551152773054,0.3102311431511648,0.1007250629243159,0.3015905519813696,0.1161602067317724,0.064185206,0.1149252354763565,11.0,2.437751587881612
train,I,0.3197947759239553,0.2351592499359163,0.089138925,0.1827566040250772,0.098245349,0.034043848,0.041853317,7.0,2.601302017828771
train,M,0.5745690123616736,0.470491935,0.1863479218594599,0.9843154623560844,0.3748339892228636,0.2176027391209927,0.3557848373325859,10.0,14.955327136285192
train,M,0.6258893535601966,0.5157291596354565,0.1648669055865221,1.216541343533942,0.6664883401588947,0.2055968384753595,0.3111809914353147,10.0,19.2037223
train,M,0.4659981530737634,0.3603119943870845,0.078940546,0.4883671748080586,0.1908367329654315,0.124968325,0.1546639440377041,11.0,7.709066474664361
train,F,0.6201673413524533,0.5400958872846578,0.1638148877021547,1.1387298039994882,0.4991629853825077,0.2433084570608676,0.3566699582022401,11.0,23.603716650569915
test,M,0.1545974930378932,0.1146091749986469,0.025538641,0.024026192,0.008615692,0.005125993,0.008072371,5.0,3.5512635137160617
train,I,0.5350933605026522,0.4001915533022545,0.1443200701150195,0.7044592766990904,0.3062116991896758,0.1368775161420044,0.2202707155757359,10.0,6.635051255450566
train,M,0.5150521812152336,0.3949367124585158,0.1200835958069739,0.646711937,0.2846786051847896,0.1370663170197248,0.1722406563472989,9.0,10.950232787988451
train,I,0.4603167215220775,0.3697598937856229,0.1100689840062427,0.3975116577878128,0.1483221241542308,0.085986849,0.1459907796571153,8.0,3.766266555
train,I,0.3954147010528703,0.309924557,0.085481035,0.3166795284271949,0.152630433,0.050132016,0.093043192,7.0,2.743804564315974
train,F,0.6105146286900631,0.4949865113247163,0.1843537061392975,1.153435282838492,0.5362962479177312,0.2905314342860993,0.2446941683674273,8.0,24.65893494
train,I,0.3701917255443334,0.2747172626740949,,0.2202670430894739,0.094382496,0.045333549,0.064676234,,
train,M,0.5154787538860398,0.3904643865010747,0.1553990411521448,0.7121198839359053,0.3692249614177268,0.1376471008407039,0.1547337579473959,7.0,10.187840860392765
test,M,0.5247701137903357,0.399761858,0.1295627312989078,0.6220257106186389,0.2655576488352525,0.1473284030372543,0.1847284353571679,9.0,9.778234250555483
train,I,0.5396594938984745,0.4000019864090463,0.1448942676707325,0.7569339276719022,0.3147189461145137,0.1807780247975945,0.2154965721237808,11.0,6.482225613807597
train,I,0.4097681873043886,0.2999600155995262,0.1152595327936416,0.2594114031192209,0.097113258,0.051103791,0.080176218,10.0,3.5510857334072705
train,I,0.3999436743118676,0.3156034474714402,0.089392103,0.3295254874303702,0.1509570291428332,0.06863955,0.079842697,6.0,0.6035060072968332
train,I,0.4554506235696315,0.3601920625148045,0.1153741140912421,0.4576156385066749,0.2088064550809688,0.086080905,0.1465370232814453,10.0,6.061897548116624
train,M,0.590066047,0.4696557599427866,0.1497190640638165,0.9954644167398798,0.4807943904546727,0.2320632719799391,0.2389709690650731,8.0,15.02433511
train,M,0.399989204,0.2896192731678394,0.114949954,0.2800282116201341,0.1107599164064075,0.057399582,0.074636864,9.0,4.458988533039353
train,I,0.3647064502353191,0.2803102984449312,0.090341316,0.1967474512528128,0.086183169,0.035332734,0.060251461,7.0,2.438630940719684
train,F,0.4905443843496225,0.3854105759298318,0.1246408619172933,0.5393532225450147,0.2178190035269103,0.1278800828676899,0.1646247708840406,11.0,14.683334891454582
train,I,0.3702028793793775,0.2795455491555886,0.090293693,0.2325577764885614,0.090661098,0.054888932,0.069724068,11.0,2.9100482847488243
train,I,0.4799533176721616,0.3594335195542132,0.1246236854728209,0.5416502269233543,0.2791386206911637,0.1018082941975473,0.1474488984979082,7.0,4.821398921298048
train,I,0.5747958978285304,0.4497571757146923,0.1452648782009654,0.7944391164618002,0.3642040639856204,0.1509072148375541,0.2596668899833929,10.0,8.082030180997858
train,I,0.3649671654151718,0.2704678358838349,0.084201677,0.1962431343897798,0.082598628,0.037577626,0.059087184,7.0,2.057699633221412
train,F,0.614763756,0.480778049,0.1651375355300174,1.1612613631305444,0.5138916979668167,0.3011597803084971,0.3054750900238569,10.0,22.95287074401041
train,F,0.649780017,0.4948289068054798,0.1599712343816738,1.3107671767930995,0.5769736760172111,0.331036221,0.3544696298524858,9.0,25.42165803652663
train,M,0.6306477600689682,0.5000432098935919,0.1752186640687718,1.2643527649934398,0.5627698482868453,0.3069194707979516,0.3430486867419852,10.0,18.856213640098712
train,M,0.5002277995373579,0.3999668090574205,0.1446175184704337,0.6018008833475798,0.2161298852816656,0.1388757826115115,0.2098744297034865,11.0,9.758994525
train,F,0.6944421985011728,0.550339138,0.1553008965458016,1.8497267045465924,0.7673462269510236,0.4412385873061754,0.417532617,10.0,38.51041365
train,I,0.4695247189768323,0.3702507646262679,0.1101930288827377,0.5551761001306941,0.2501285412163182,0.1158047978692768,0.163685323,8.0,5.875801330909712
train,F,0.4499375738685788,0.360988617,0.1056199372405426,0.4703014917975854,0.2039282803656792,0.0935185,0.1487504058279562,9.0,10.8091513
train,M,0.4250357869517815,0.3247707134817842,0.1001419047644321,0.329870048,0.1361135393545324,0.073074912,0.1106526226855168,7.0,3.6737463704486695
train,I,0.3002083134533548,0.2298556497168185,0.095400699,0.1390447124461192,0.056206507,0.036782184,0.037281777,6.0,2.466722607679365
train,F,0.6552635343778564,0.4599912739507065,0.1609520908203099,1.4941442311709117,0.6885733108182552,0.3309349357323888,0.1824232375042862,9.0,31.79300495223392
train,M,0.6991962890129927,0.5648192660257645,0.1791966479565603,1.7514920353779384,0.8951442046788499,0.3355729819529531,0.445421392,9.0,27.884709684418084
train,M,0.3498593214741853,0.2555024740706586,0.080018863,0.1921821071827492,0.08070569,0.038209407,0.063277739,9.0,3.946061527783004
train,M,0.5649275797397266,0.4155431852090475,0.1248177670337023,0.6665630494592529,0.3025900269894581,0.1547068862020517,0.1848545084245015,7.0,8.977166766844302
train,I,0.2649571334450327,0.21059575,0.060342948,0.095981941,0.042333536,0.021264516,0.029819834,5.0,2.4617718464388254
test,I,0.320729552,0.229796342,0.060233403,0.1290894773006851,0.061452476,0.027735243,0.035678294,7.0,1.5737904673036929
train,I,0.4048512621834668,0.3055930242470235,0.1000257812636976,0.2676615744180883,0.11381165,0.052761022,0.085444732,7.0,2.715901684327397
train,M,0.4944971558123119,0.4005830907909606,0.1350740884157325,0.6100524194925318,0.2708903281636723,0.143349616,0.1438416599467643,7.0,9.722092267076638
train,M,0.4546621384268312,0.3498530669858624,0.1049763023166503,0.4158872789824975,0.1626574620367313,0.096967732,0.1446042303781734,11.0,6.199024805015546
test,M,0.5497706892764537,0.4308035761003375,0.1798548417239524,0.8265905044287528,0.4403493051374286,0.1589847538686796,0.2247046679194553,10.0,12.137654353577052
train,F,0.7502145098022385,0.5655042174650249,0.2155575761593945,1.937844946,0.7729643437832369,0.4825579869146804,0.5751607986584298,11.0,38.78140481685248
train,F,0.3706902036777457,0.2853272910922454,0.1052836805923319,0.2692991650272017,0.1128570954259515,0.059526782,0.083513848,9.0,4.833353830675724
train,F,0.4893831730420558,0.3801329531507209,0.1456661925937311,0.6729366248901427,0.2480263702879619,0.1808605375264639,0.210166829,10.0,13.569954558162324
train,M,0.4252167180645458,0.3402823457228973,0.1192662172847916,0.3873784599053291,0.1491386505884492,0.087108677,0.1258514236422896,10.0,5.797331149048221
train,M,0.6357552795030269,0.4992561760793324,0.1800263646765119,1.291630224,0.5940664148817028,0.2693603408958348,0.3701448287516821,9.0,19.72733319025602
train,I,0.3198432235385511,0.215238048,0.094277084,0.3041307097105996,0.1398615812295744,0.067303945,0.087791415,6.0,4.075318637881569
train,I,0.4152212527023546,0.3254823012446458,0.099579891,0.3215615743104631,0.1531518736465101,0.059396567,0.1054444043774852,10.0,4.024862216760884
train,F,0.6554250367299668,0.5198712288582383,0.1999691483696447,1.5478431280043656,0.7139714285839358,0.3143655857273857,0.4658004502644588,9.0,30.37958810461874
train,I,0.4106020261270418,0.3258347836759845,0.1099663649792818,0.3262981718305686,0.1326525406292732,0.075210365,0.1015584479224711,8.0,1.3082887207798142
train,M,0.6254488961064835,0.500065803,0.1698354589448621,1.0983781363400318,0.4643248092375004,0.2201076936386545,0.3543826696271536,9.0,16.55273812531469
train,M,0.6289848645832969,0.5045496024929299,0.1492985906066055,1.3170403792051883,0.6322017727234933,0.2456757163648164,0.3704354898999208,11.0,19.662798615964665
